Brand                   ,Description                                                          ,Catérogie   ,Format (petit)         ,Prix Total ,Prix unitaire ,Format (grand)     ,Prix Total ,Prix unitaire ,URL
Lafleur                 ,Cretons de porc 200 g                                                ,charcuterie ,unité (200g)           ,3.49       ,1.745         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/charcuterie-traiteur/creton-au-porc-lafleur-36844/
Lafleur                 ,Cretons grand-mère en portions 35 g x8                               ,charcuterie ,unité (8X35g)          ,4.99       ,62.375        ,caisse (12X8X35g)  ,48.99      ,1.458         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/charcuterie-traiteur/creton-lafleur-26635/
Rustica                 ,"Croûte à pizza 17,8 cm / 7'' 345 g"                                 ,charcuterie ,unité (345g)           ,3.69       ,1.07          ,caisse (6x345g)    ,20.39      ,0.985         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/pret-a-manger/pates-fraiches-et-pizza/croute-a-pizza-7-x3-rustica-29998/
Rustica                 ,"Croûte à pizza 30,5 cm / 12'' 650 g"                                ,charcuterie ,unité (650g)           ,7.19       ,1.106         ,caisse (6x650g)    ,39.99      ,1.025         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/pret-a-manger/pates-fraiches-et-pizza/croute-a-pizza-12-x2-rustica-30001/
Plaisirs Gastronomiques ,Cuisses de canard confites 500 g                                     ,charcuterie ,unité (500g)           ,14.99      ,2.998         ,caisse (8x500g)    ,119.99     ,3.0           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/pret-a-manger/mets-prepare/cuisses-canard-confit-plaisirs-gastronomiques-28559/
St-Hubert               ,Côtes levées BBQ fraîches 625 g                                      ,charcuterie ,unité (625g)           ,14.49      ,2.318         ,caisse (12x625g)   ,155.99     ,2.08          ,https://www.mayrand.ca/fr/nos-produits/charcuterie/pret-a-manger/mets-prepare/cotes-levees-bbq-fraiches-st-hubert-13677/
St-Hubert               ,Côtes levées Texas fraîches 625 g                                    ,charcuterie ,unité (625g)           ,14.49      ,2.318         ,caisse (12x625g)   ,155.99     ,2.08          ,https://www.mayrand.ca/fr/nos-produits/charcuterie/pret-a-manger/mets-prepare/cotes-levees-texas-fraiches-st-hubert-32579/
Plaisirs Gastronomiques ,Côtes levées au barbecue 740 g                                       ,charcuterie ,unité (740g)           ,11.99      ,1.62          ,caisse (12x740g)   ,143.99     ,1.622         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/pret-a-manger/mets-prepare/cotes-levees-barbecue-plaisirs-gastronomiques-31444/
Sardo                   ,Cœurs d'artichauts assaisonnés 250 ml                                ,charcuterie ,unité (250ml)          ,4.19       ,1.676         ,caisse (12X250ml)  ,36.99      ,1.233         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/pret-a-manger/antipasti/curs-dartichauts-assaisonnes-sardo-27673/
Roma                    ,"Demi capicolle doux 2,5 kg"                                         ,charcuterie ,"unité (env. 2,5 kg)"  ,13.47      ,0.539         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/capicolle/demi-capicollo-doux-roma-17913/
Nostrano                ,Demi capicollo cuit fort 3 kg                                        ,charcuterie ,unité (env. 3 kg)      ,12.59      ,0.42          ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/capicolle/demi-capicollo-piquant-nostrano-25710/
Fantino                 ,"Demi capicollo doux 2,5 kg"                                         ,charcuterie ,"unité (env. 2,5 kg)"  ,13.59      ,0.544         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/capicolle/demi-capicollo-doux-fantino-20723/
Fantino                 ,"Demi capicollo piquant 2,5 kg"                                      ,charcuterie ,"unité (env. 2,5 kg)"  ,13.59      ,0.544         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/capicolle/demi-capicollo-piquant-fantino-20724/
Fantino                 ,"Demi capicollo piquant 2,5 kg"                                      ,charcuterie ,"unité (env. 2,5 kg)"  ,13.59      ,0.544         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/capicolle/demi-capicollo-piquant-fantino-20724/
Roma                    ,"Demi capicollo piquant 2,5 kg"                                      ,charcuterie ,"unité (env. 2,5 kg)"  ,13.47      ,0.539         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/capicolle/demi-capicollo-piquant-roma-17912/
Campesino               ,"Demi chorizo 1,9 kg"                                                ,charcuterie ,"unité (env. 1,9 kg)"  ,18.99      ,0.999         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/salami/salami-chorizo-en-demi-campesino-14913/
Brandt                  ,Demi jambon Prague fumé                                              ,charcuterie ,unité (env. 1 kg)      ,22.99      ,2.299         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/prosciutto/jambon-fume-moitie-prague-brandt-00234/
Mastro                  ,Demi jambon toscan 3 kg                                              ,charcuterie ,unité (env. 3 kg)      ,14.99      ,0.5           ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/jambon/jambon-toscane-en-demi-mastro-19971/
Mastro                  ,Demi mortadelle 3 kg                                                 ,charcuterie ,unité (env. 3 kg)      ,12.99      ,0.433         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/mortadelle/mortadelle-5-en-demi-mastro-25515/
San Daniele             ,"Demi mortadelle 3,5 kg"                                             ,charcuterie ,"unité (env. 3,5 kg)"  ,11.97      ,0.342         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/mortadelle/demi-mortadelle-san-daniele-00632/
Nostrano                ,Demi mortadelle régulière italienne 3 kg                             ,charcuterie ,unité (env. 3 kg)      ,10.89      ,0.363         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/mortadelle/demi-mortadelle-reguliere-nostrano-33886/
Fantino                 ,Demi pancetta doux                                                   ,charcuterie ,unité (env. 1 kg)      ,33.99      ,3.399         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/bacon-et-pancetta/demi-pancetta-doux-fantino-20726/
Mello                   ,"Demi pastrami oeil de ronde 1,5 à 2,5 kg"                           ,charcuterie ,unité (env. 2 kg)      ,16.49      ,0.824         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/viande-fumee/pastrami-demi-mello-mello-42744/
Mello                   ,"Demi pepperoni 2,5 kg"                                              ,charcuterie ,"unité (env. 2,5 kg)"  ,11.79      ,0.472         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/pepperoni/pepperoni-demi-mello-05487/
Mello                   ,"Demi pointe de poitrine de boeuf fumée 2,5 kg"                      ,charcuterie ,"unité (env. 2,5 kg)"  ,20.99      ,0.84          ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/viande-fumee/demi-pointe-de-poitrine-de-boeuf-fumee-mello-37325/
Nostrano                ,"Demi prosciutto 2,3 kg"                                             ,charcuterie ,"unité (env. 2,3 kg)"  ,26.99      ,1.173         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/prosciutto/prosciutto-en-demi-nostrano-22629/
Johnny                  ,"Demi prosciutto sec 2,5 kg"                                         ,charcuterie ,"unité (env. 2,5 kg)"  ,17.29      ,0.692         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/prosciutto/demi-prosciutto-sec-johnny-20778/
Mello                   ,"Demi rôti de bœuf 3,5 kg"                                           ,charcuterie ,"unité (env. 3,5 kg)"  ,12.99      ,0.371         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/boeuf/roti-boeuf-en-demi-mello-43045/
Mastro                  ,"Demi salami calabrese fort 1,5 kg"                                  ,charcuterie ,"unité (env. 1,5 kg)"  ,21.47      ,1.431         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/salami/calabrese-fort-en-demi-mastro-25241/
Nostrano                ,"Demi salami calabrese piquant 1,5 kg"                               ,charcuterie ,"unité (env. 1,5 kg)"  ,24.79      ,1.653         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/salami/demi-calabrese-piquant-nostrano-17857/
Casa Italia             ,Demi salami de Gênes doux                                            ,charcuterie ,unité (env. 1 kg)      ,18.99      ,1.899         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/salami/salami-genoa-en-demi-doux-casa-italia-35263/
Mastro                  ,Demi salami de Gênes sans gluten 2 kg                                ,charcuterie ,unité (env. 2 kg)      ,15.49      ,0.774         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/salami/demi-salami-de-genes-regulier-sans-gluten-lactose-mastro-28474/
Casa Italia             ,"Demi salami piquant de Gênes 1,2 kg"                                ,charcuterie ,"unité (env. 1,2 kg)"  ,18.99      ,1.582         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/salami/salami-piquant-genoa-en-demi-casa-italia-02462/
Casa Italia             ,"Demi salami piquant de Gênes 1,2 kg"                                ,charcuterie ,"unité (env. 1,2 kg)"  ,18.99      ,1.582         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/salami/salami-piquant-genoa-en-demi-casa-italia-02462/
Delstar                 ,"Demi salami tout bœuf 2,5 kg"                                       ,charcuterie ,"unité (env. 2,5 kg)"  ,11.29      ,0.452         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/salami/salami-tout-boeuf-delstar-26288/
Mello                   ,"Demi saucisson pepperoni 3,5 1,2 kg"                                ,charcuterie ,"unité (env. 1,2 kg)"  ,11.59      ,0.966         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/pepperoni/demi-saucisson-pepperoni-35-mello-23355/
Mastro                  ,"Demi sopressata douce 1,5 kg"                                       ,charcuterie ,"unité (env. 1,5 kg)"  ,21.47      ,1.431         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/salami/sopressata-doux-en-demi-mastro-36747/
Mastro                  ,"Demi sopressata douce 1,5 kg"                                       ,charcuterie ,"unité (env. 1,5 kg)"  ,21.47      ,1.431         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/salami/sopressata-doux-en-demi-mastro-36747/
San Daniele             ,Demi speck sec 3 kg                                                  ,charcuterie ,unité (env. 3 kg)      ,31.99      ,1.066         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/prosciutto/demi-speck-sec-san-daniele-39747/
Piller's                ,Dinde cuite tranchée 500 g                                           ,charcuterie ,unité (500g)           ,10.69      ,2.138         ,caisse (6x500g)    ,57.99      ,1.933         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/poulet-et-dinde/dinde-cuite-tranchee-pillers-23540/
Butterball              ,Dinde genre bacon 375 g                                              ,charcuterie ,unité (375g)           ,5.79       ,1.544         ,caisse (12X375g)   ,65.99      ,1.466         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/bacon-et-pancetta/bacon-dinde-butterball-35769/
Yves veggie             ,Dinde végétarienne tranchée 155 g                                    ,charcuterie ,unité (155g)           ,3.79       ,2.445         ,caisse (12x155g)   ,41.99      ,2.258         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/pret-a-manger/viande-vege/dinde-veggie-tranche-yves-veggie-28036/
Maison Fayard           ,Effiloché de canard confit du Périgord 400 g                         ,charcuterie ,unité (400g)           ,14.99      ,3.748         ,caisse (9X400g)    ,120.99     ,3.361         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/canard/effiloche-de-canard-confit-maison-fayard-28458/
Sardo                   ,Feta Jalapeno 2 kg                                                   ,charcuterie ,unité (2kg)            ,45.99      ,2.3           ,caisse (2x2kg)     ,84.99      ,2.125         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/pret-a-manger/antipasti/jalapeno-feta-sardo-25359/
Sardo                   ,Feuilles de vigne farcies avec du riz 250 ml                         ,charcuterie ,unité (250ml)          ,4.19       ,1.676         ,caisse (12X250ml)  ,36.99      ,1.233         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/pret-a-manger/antipasti/feuilles-de-vigne-farcies-avec-du-riz-sardo-27672/
Plaisirs Gastronomiques ,Feuilleté poulet brocoli et cheddar 540 g                            ,charcuterie ,unité (540g)           ,6.99       ,1.294         ,caisse (4x540g)    ,27.99      ,1.296         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/pret-a-manger/pate-et-tourtiere/feuillete-poulet-brocoli-et-cheddar-plaisirs-gastronomiques-28554/
