Brand,Description,Catérogie,Format (petit),Prix Total,Prix unitaire,Format (grand),Prix Total,Prix unitaire,URL
Alasko,Carottes en dés 3/8'' surgelés 2 kg,surgele,unité (2kg),3.59,0.179,caisse (6x2kg),18.99,0.158,https://www.mayrand.ca/fr/nos-produits/surgele/legumes-surgeles/legumes-surgeles/carottes-en-des-38-surgelees-alasko-08406/
Alasko,Carottes tranchées 1 kg,surgele,unité (1kg),2.79,0.279,caisse (10x1kg),25.49,0.255,https://www.mayrand.ca/fr/nos-produits/surgele/legumes-surgeles/legumes-surgeles/carotte-tranchee-surgelee-alasko-28289/
Below Zéro,Carottes tranchées régulières surgelées 2 kg,surgele,unité (2kg),3.59,0.179,caisse (6x2kg),18.99,0.158,https://www.mayrand.ca/fr/nos-produits/surgele/legumes-surgeles/legumes-surgeles/carottes-tranchees-regulieres-surgelees-below-zero-31425/
Original Cake,Carré au datte,surgele,unité (1un),27.99,27.99,caisse (2un),52.99,26.495,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/gateau-et-tarte-surgeles/carre-au-datte-surgele-original-cake-43963/
Below Zero,Cerises noires sucrées surgelées 1 kg,surgele,unité (1kg),8.29,0.829,caisse (5x1kg),37.99,0.76,https://www.mayrand.ca/fr/nos-produits/surgele/fruitetpuree/cerises-noires-sucrees-surgelees-below-zero-31431/
Fruits de mer Québec,Chair de crabe du St-Laurent surgelée,surgele,unité (170g),19.99,11.759,caisse (12X170g),219.99,10.784,https://www.mayrand.ca/fr/nos-produits/surgele/fruit-de-mer-surgele/Fruits-de-mer-divers-surgeles/chair-de-crabe-du-st-laurent-surgelee-fruits-de-mer-quebec-31298/
Not available,Chair de homard cuite et congelée 320 g,surgele,unité (11.3oz),21.99,6.864,caisse (12X11.3oz),245.99,6.399,https://www.mayrand.ca/fr/nos-produits/surgele/fruit-de-mer-surgele/Fruits-de-mer-divers-surgeles/chair-de-homard-surgele--38599/
Fruits de mer Québec,Chair de homard du golf St-Laurent surgelée 170 g,surgele,unité (170g),20.99,12.347,caisse (12X170g),229.99,11.274,https://www.mayrand.ca/fr/nos-produits/surgele/fruit-de-mer-surgele/Fruits-de-mer-divers-surgeles/chair-de-homard-du-golf-st-laurent-surgelee-fruits-de-mer-quebec-31297/
Anchors Bay,Chair de moule pré-cuite 340 g,surgele,unité (340g),3.99,1.174,caisse (30X340g),98.99,0.97,https://www.mayrand.ca/fr/nos-produits/surgele/fruit-de-mer-surgele/Fruits-de-mer-divers-surgeles/chair-de-moule-pre-cuite-surgele-anchors-bay-25837/
Anchors Bay,Chair de palourde 340 g,surgele,unité (340g),3.99,1.174,caisse (30X340g),99.99,0.98,https://www.mayrand.ca/fr/nos-produits/surgele/fruit-de-mer-surgele/Fruits-de-mer-divers-surgeles/chair-de-palourde-surgele-anchors-bay-36634/
Below Zero,Champignons tranchés surgelés 1 kg,surgele,unité (1kg),4.19,0.419,caisse (12x1kg),42.99,0.358,https://www.mayrand.ca/fr/nos-produits/surgele/legumes-surgeles/legumes-surgeles/champignons-tranches-surgeles-below-zero-31427/
Au P'TIT Marché,Chaudrée de fruits de mer 275 g,surgele,unité (275g),4.99,1.815,caisse (12x275g),45.99,1.394,https://www.mayrand.ca/fr/nos-produits/surgele/fruit-de-mer-surgele/Fruits-de-mer-divers-surgeles/chaudree-de-fruits-de-mer-au-ptit-marche-53054/
Au P'TIT Marché,Chaudrée de palourdes 275 g,surgele,unité (275g),4.99,1.815,caisse (12x275g),45.99,1.394,https://www.mayrand.ca/fr/nos-produits/surgele/fruit-de-mer-surgele/Fruits-de-mer-divers-surgeles/chaudree-de-palourdes-au-ptit-marche-53055/
Bridor,Chocolatine au beurre 80 g x60,surgele,unité (12x80g),9.89,82.417,caisse (60X80G),58.99,1.229,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/gateau-et-tarte-surgeles/chocolatine-au-beurre-pret-a-cuire-surgelee-bridor-29156/
Bridor,Chocolatine surgelée x12,surgele,unité (12x80g),10.69,89.083,caisse (60x80g),53.49,1.114,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/gateau-et-tarte-surgeles/chocolatine-surgelee-x12-bridor-25830/
Bridor,Chocolatine surgelée x12,surgele,unité (12x78g),10.69,89.083,caisse (60x78g),47.99,1.025,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/gateau-et-tarte-surgeles/chocolatine-surgelee-bridor-31124/
Alasko,Chou de Bruxelles 1 kg,surgele,unité (1kg),3.19,0.319,caisse (10x1kg),27.99,0.28,https://www.mayrand.ca/fr/nos-produits/surgele/legumes-surgeles/legumes-surgeles/chou-de-bruxelle-surgele-alasko-28290/
Bonduelle,Chou-fleur en riz 2 kg,surgele,unité (2kg),11.49,0.575,caisse (4X2kg),42.99,0.537,https://www.mayrand.ca/fr/nos-produits/surgele/legumes-surgeles/legumes-surgeles/chou-fleur-en-riz-surgele-bonduelle-25256/
Arctic Garden,Chou-fleur surgelé 1 kg,surgele,unité (1kg),4.49,0.449,caisse (9X1kg),38.99,0.433,https://www.mayrand.ca/fr/nos-produits/surgele/legumes-surgeles/legumes-surgeles/chou-fleur-congele-arctic-garden-20405/
Pasta Mer,Coquille aux fruits de mer 275 g,surgele,unité (275g),6.99,2.542,caisse (10X275g),61.99,2.254,https://www.mayrand.ca/fr/nos-produits/surgele/fruit-de-mer-surgele/Fruits-de-mer-divers-surgeles/coquille-aux-fruits-de-mer-congelee-pasta-mer-24300/
Pasta Mer,Coquille aux fruits de mer avec pomme de terre 185 g,surgele,unité (185G),4.39,2.373,caisse (30x185g),111.99,2.018,https://www.mayrand.ca/fr/nos-produits/surgele/fruit-de-mer-surgele/Fruits-de-mer-divers-surgeles/coquille-aux-fruits-de-mer-avec-pomme-de-terre-pasta-mer-02991/
Pasta Mer,Coquille de homard 275 g,surgele,unité (275g),8.79,3.196,caisse (10X275g),77.99,2.836,https://www.mayrand.ca/fr/nos-produits/surgele/fruit-de-mer-surgele/Fruits-de-mer-divers-surgeles/coquille-de-homard-congele-pasta-mer-24301/
Fruits de mer Québec,Coquille gratin des îles 250 g,surgele,unité (250g),11.49,4.596,caisse (12X250g),125.99,4.2,https://www.mayrand.ca/fr/nos-produits/surgele/fruit-de-mer-surgele/Fruits-de-mer-divers-surgeles/coquille-gratin-des-iles-surgelee-fruits-de-mer-quebec-28345/
Pasta Mer,Coquilles aux fruits de mer 150 g,surgele,unité (150G),3.19,2.127,caisse (40x150g),104.39,1.74,https://www.mayrand.ca/fr/nos-produits/surgele/fruit-de-mer-surgele/Fruits-de-mer-divers-surgeles/coquilles-aux-fruits-de-mer-pasta-mer-02992/
Beaux Gâteaux,Coquilles petits cannoli vides surgelés x300,surgele,N/A,N/A,N/A,caisse (300un),60.99,0.203,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/patisserie-surgelee/petit-cannoli-vide-surgele-beaux-gateaux-26227/
Vespucci,Coquilles épinard et fromage surgelées x24,surgele,unité (24un),15.99,0.666,caisse (8X24un),112.99,0.588,https://www.mayrand.ca/fr/nos-produits/surgele/pate-alimentaire-30a7be13/pates-garnies-surgelees/coquilles-epinard-et-fromage-surgelees-vespucci-33279/
Cavendish,Cornichons en pointes panés 5 lb,surgele,N/A,N/A,N/A,caisse (5lb),16.99,0.749,https://www.mayrand.ca/fr/nos-produits/surgele/mets-surgeles/aperitif-surgele/cornichons-en-pointes-panes-surgeles-cavendish-24426/
Sélection du Pâtissier,Coulis de chocolat surgelé 240 ml,surgele,unité (240ml),3.99,1.663,caisse (6x240ml),19.49,1.353,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/glacage-surgele/coulis-de-chocolat-selection-du-patissier-08067/
Sélection du Pâtissier,Coulis fraise 240 ml,surgele,unité (240ml),3.99,1.663,caisse (6x240ml),19.49,1.353,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/glacage-surgele/coulis-de-fraise-selection-du-patissier-08069/
Sélection du Pâtissier,Coulis framboise 240 ml,surgele,unité (240ml),4.49,1.871,caisse (6x240ml),22.99,1.597,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/glacage-surgele/coulis-de-framboise-selection-du-patissier-08068/
Sélection du Pâtissier,Coulis sucre à la crème 240 ml,surgele,unité (240ml),3.99,1.663,caisse (6x240ml),19.49,1.353,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/glacage-surgele/coulis-de-sucre-a-la-creme-selection-du-patissier-08071/
Arctic Garden,Courge musquée en dés 2 kg,surgele,unité (2kg),5.59,0.28,caisse (6x2kg),31.99,0.267,https://www.mayrand.ca/fr/nos-produits/surgele/legumes-surgeles/legumes-surgeles/courgette-en-cube-congelee-arctic-garden-16145/
Green Ocean,Couronne de crevettes cuites sauvages 26/30 surgelées 425 g,surgele,unité (425g),15.99,3.762,caisse (6x425g),83.99,3.294,https://www.mayrand.ca/fr/nos-produits/surgele/fruit-de-mer-surgele/crevette-cuite-surgelee/couronne-crevette-cuite-sauvage-2630-surgelee-green-ocean-33106/
Ocean Harvest,Crabe bleu 1 lb,surgele,unité (1lb),6.49,1.431,caisse (16x1lb),91.99,1.268,https://www.mayrand.ca/fr/nos-produits/surgele/fruit-de-mer-surgele/Fruits-de-mer-divers-surgeles/crabe-bleu-congele-ocean-harvest-54023/
Toppits,Crabe royal 500 g,surgele,unité (500g),43.99,8.798,caisse (15x500g),599.99,8.0,https://www.mayrand.ca/fr/nos-produits/surgele/fruit-de-mer-surgele/Fruits-de-mer-divers-surgeles/crabe-royal-pince-et-patte-surgele-toppits-29562/
Sea Horse,Crevette crue 31/40 2 lb,surgele,unité (2lb),14.99,1.652,caisse (10X2lb),129.99,1.433,https://www.mayrand.ca/fr/nos-produits/surgele/fruit-de-mer-surgele/crevette-crue-surgelee/crevette-crue-3140-surgelee-sea-horse-35452/
Green Ocean,Crevette cuite 26/30 Argentine 340 g,surgele,unité (340g),11.49,3.379,caisse (12X340g),119.99,2.941,https://www.mayrand.ca/fr/nos-produits/surgele/fruit-de-mer-surgele/crevette-cuite-surgelee/crevette-cuite-2630-argentine-surgelee-green-ocean-28385/
Ocean Jewel,Crevette panée à la noix de coco congelée 2 lb,surgele,unité (2lb),23.99,2.644,caisse (5x2lb),107.99,2.381,https://www.mayrand.ca/fr/nos-produits/surgele/fruit-de-mer-surgele/crevette-crue-surgelee/crevette-panee-a-la-noix-de-coco-congelee-ocean-jewel-30835/
Aqua Gems,Crevettes bang bang surgelées 340 g,surgele,unité (340g),6.99,2.056,caisse (12x340g),73.99,1.813,https://www.mayrand.ca/fr/nos-produits/surgele/fruit-de-mer-surgele/crevette-crue-surgelee/crevettes-bang-bang-surgelees-aqua-gems-33940/
Mirabel,Crevettes crues 13/15 surgelées 2 lb,surgele,unité (2lb),24.99,2.755,caisse (5X2lb),105.99,2.337,https://www.mayrand.ca/fr/nos-produits/surgele/fruit-de-mer-surgele/crevette-crue-surgelee/crevettes-blanches-crues-pd-1315-surgelees-mirabel-34203/
High Liner,Crevettes crues 21/25 surgelées,surgele,unité (2lb),18.99,2.093,caisse (5X2lb),90.99,2.006,https://www.mayrand.ca/fr/nos-produits/surgele/fruit-de-mer-surgele/crevette-crue-surgelee/crevettes-crues-2125-surgelees-high-liner-33200/
Aqua Gems,Crevettes crues 21/25 surgelées 2 lb,surgele,unité (2lb),20.99,2.314,caisse (5X2lb),87.99,1.94,https://www.mayrand.ca/fr/nos-produits/surgele/fruit-de-mer-surgele/crevette-crue-surgelee/crevettes-crues-2125-surgelees-aqua-gems-27537/
High Liner,Crevettes crues 26/30 surgelées 2 lb,surgele,unité (2lb),17.99,1.983,caisse (5X2lb),77.99,1.719,https://www.mayrand.ca/fr/nos-produits/surgele/fruit-de-mer-surgele/crevette-crue-surgelee/crevettes-crues-2630-surgelees-high-liner-33312/
Aqua Gems,Crevettes crues 41/50 surgelées 2 lb,surgele,unité (2lb),14.99,1.652,caisse (5x2lb),69.99,1.543,https://www.mayrand.ca/fr/nos-produits/surgele/fruit-de-mer-surgele/crevette-crue-surgelee/crevettes-crue-4150-surgelees-aqua-gems-27542/
Anchors Bay,Crevettes crues faciles à décortiquer 26/30 2 lb,surgele,unité (2lb),16.99,1.873,caisse (5X2lb),67.99,1.499,https://www.mayrand.ca/fr/nos-produits/surgele/fruit-de-mer-surgele/crevette-crue-surgelee/crevette-crue-2630-easy-peel-surgelee-anchors-bay-29916/
Oceanic,Crevettes crues roses d'Argentine 16/20 surgelées 2 lb,surgele,unité (2lb),24.99,2.755,caisse (10x2lb),218.99,2.414,https://www.mayrand.ca/fr/nos-produits/surgele/fruit-de-mer-surgele/crevette-crue-surgelee/crevettes-crues-roses-dargentine-1620-surgelees-oceanic-04701/
Oceanic,Crevettes crues roses d'Argentine style papillon 16/20,surgele,unité (1lb),12.99,2.864,caisse (20x1lb),222.99,2.458,https://www.mayrand.ca/fr/nos-produits/surgele/fruit-de-mer-surgele/crevette-crue-surgelee/crevettes-papillon-roses-dargentine-1620-oceanic-34275/
Aqua Gems,Crevettes crues surgelées 16/20 2 lb,surgele,unité (2lb),20.99,2.314,caisse (5x2lb),95.99,2.116,https://www.mayrand.ca/fr/nos-produits/surgele/fruit-de-mer-surgele/crevette-crue-surgelee/crevettes-crues-pelees-deveinees-1620-surgelees-aqua-gems-27541/
Ocean Jewel,Crevettes crues surgelées 90/130 2 lb,surgele,unité (2lb),14.99,1.652,caisse (5x2lb),71.99,1.587,https://www.mayrand.ca/fr/nos-produits/surgele/fruit-de-mer-surgele/crevette-crue-surgelee/crevettes-crues-90130-surgelees-ocean-jewel-30539/
Ocean Jewel,Crevettes cuites 16 à 20 2 lb,surgele,unité (2lb),30.99,3.416,caisse (5x2lb),134.99,2.976,https://www.mayrand.ca/fr/nos-produits/surgele/fruit-de-mer-surgele/crevette-cuite-surgelee/crevette-cuite-1620-congelee-ocean-jewel-30845/
Anchors Bay,Crevettes cuites 26/30 du Mexique surgelées 454 g,surgele,unité (454g),10.49,2.311,caisse (20x454g),176.99,1.949,https://www.mayrand.ca/fr/nos-produits/surgele/fruit-de-mer-surgele/crevette-cuite-surgelee/crevette-cuite-2630-mexique-surgelee-anchors-bay-32406/
Sea Horse,Crevettes cuites 30/40 2 lb,surgele,unité (2lb),19.99,2.204,caisse (10X2lb),169.99,1.874,https://www.mayrand.ca/fr/nos-produits/surgele/fruit-de-mer-surgele/crevette-cuite-surgelee/crevettes-cuites-3040-surgelees-sea-horse-53012/
Sea Horse,Crevettes cuites 40/50 600 g,surgele,unité (600g),15.49,2.582,caisse (12X600g),157.99,2.194,https://www.mayrand.ca/fr/nos-produits/surgele/fruit-de-mer-surgele/crevette-cuite-surgelee/crevettes-cuites-4050-surgelees-sea-horse-30122/
Sea Horse,Crevettes cuites 70/90 1135 g,surgele,unité (2.5lb),20.99,1.851,caisse (10x2.5lb),189.99,1.675,https://www.mayrand.ca/fr/nos-produits/surgele/fruit-de-mer-surgele/crevette-cuite-surgelee/crevettes-cuites-7090-surgelees-sea-horse-02222/
Ocean Jewel,Crevettes cuites congelées 21 à 25 2 lb,surgele,unité (2lb),28.99,3.196,caisse (5x2lb),131.99,2.91,https://www.mayrand.ca/fr/nos-produits/surgele/fruit-de-mer-surgele/crevette-cuite-surgelee/crevette-cuite-2125-congelee-ocean-jewel-30838/
Royal Harbour,Crevettes et pétoncles surgelées 340 g,surgele,unité (340g),9.69,2.85,caisse (12X340g),103.99,2.549,https://www.mayrand.ca/fr/nos-produits/surgele/fruit-de-mer-surgele/Fruits-de-mer-divers-surgeles/crevettes-et-petoncles-surgelees-royal-harbour-46025/
Caravelle,Crevettes nordiques 250/350 congelées 5 lb,surgele,unité (5lb),57.99,2.557,caisse (2X5lb),101.99,2.248,https://www.mayrand.ca/fr/nos-produits/surgele/fruit-de-mer-surgele/crevette-cuite-surgelee/crevettes-nordiques-250350-congelees-caravelle-35244/
Menu Mer,Crevettes nordiques cuites 125-175 1 lb,surgele,unité (1lb),12.99,2.864,caisse (12X1lb),142.99,2.627,https://www.mayrand.ca/fr/nos-produits/surgele/fruit-de-mer-surgele/crevette-cuite-surgelee/crevettes-nordiques-cuites-125-175-surgelees-menu-mer-26841/
Menu Mer,Crevettes nordiques cuites 125-175 surgelées 2 lb,surgele,unité (2lb),23.99,2.644,caisse (10x2lb),219.99,2.425,https://www.mayrand.ca/fr/nos-produits/surgele/fruit-de-mer-surgele/crevette-cuite-surgelee/crevettes-nordiques-cuites-125-175-surgelees-menu-mer-30850/
Sea Horse,Crevettes panées surgelées 200 g,surgele,unité (200g),3.39,1.695,caisse (20x200g),56.99,1.425,https://www.mayrand.ca/fr/nos-produits/surgele/fruit-de-mer-surgele/crevette-crue-surgelee/crevettes-panees-surgelees-sea-horse-36592/
Aqua Gems,Crevettes papillons panées avec noix de coco 360 g,surgele,unité (360g),7.99,2.219,caisse (12x360g),82.99,1.921,https://www.mayrand.ca/fr/nos-produits/surgele/fruit-de-mer-surgele/crevette-crue-surgelee/crevettes-papillons-noix-de-coco-asauce-surgelees-aqua-gems-33942/
Sea Horse,Crevettes pelées cuites surgelées 110/130 908 g,surgele,unité (908g),18.99,2.091,caisse (10X908g),145.99,1.608,https://www.mayrand.ca/fr/nos-produits/surgele/fruit-de-mer-surgele/crevette-cuite-surgelee/crevettes-pelees-cuites-110130-sea-horse-53116/
Ocean Jewel,"Crevettes popcorn panées épicées congelées 2,5 lb",surgele,unité (2.5lb),23.99,2.116,caisse (4x2.5lb),84.99,1.874,https://www.mayrand.ca/fr/nos-produits/surgele/fruit-de-mer-surgele/crevette-crue-surgelee/crevette-popcorn-panee-epicee-congelee-ocean-jewel-30836/
Toppits,Crevettes tempura Appi's surgelées 500 g,surgele,unité (500g),10.99,2.198,caisse (15x500g),146.99,1.96,https://www.mayrand.ca/fr/nos-produits/surgele/fruit-de-mer-surgele/crevette-cuite-surgelee/crevette-tempura-surgelee-toppits-28048/
Bridor,Croissant amandine 100 g x6,surgele,unité (6x100g),7.99,133.167,caisse (60x100g),72.99,1.216,https://www.mayrand.ca/fr/nos-produits/surgele/boulangerie-surgelee/viennoiserie-surgelee/croissant-amandine-au-beurre-congele-bridor-18658/
Bridor,Croissant amandine pur beurre x6,surgele,unité (6x100g),7.89,131.5,caisse ,78.89,N/A,https://www.mayrand.ca/fr/nos-produits/surgele/boulangerie-surgelee/viennoiserie-surgelee/croissant-au-beurre-et-amande-surgele-bridor-25268/
Bridor,Croissant aux pommes 113 g x60,surgele,unité (6x113g),8.29,138.167,caisse (60x113g),71.99,1.062,https://www.mayrand.ca/fr/nos-produits/surgele/boulangerie-surgelee/viennoiserie-surgelee/croissant-au-pomme-surgele-bridor-25827/
Bridor,Croissant courbé 710 g,surgele,unité (10x71g),4.69,46.9,caisse ,37.59,N/A,https://www.mayrand.ca/fr/nos-produits/surgele/boulangerie-surgelee/viennoiserie-surgelee/croissants-courbes-pret-a-cuire-surgeles-bridor-28383/
St-Hubert,Croquettes de poitrine poulet avec sauce fruitée surgelées 700 g,surgele,unité (700g),12.59,1.799,caisse (12x700g),129.99,1.548,https://www.mayrand.ca/fr/nos-produits/surgele/viande-surgelee/viande-panee-surgelee/croquette-poitrine-poulet-av-sauce-fruite-surgelee-st-hubert-31659/
Novali,Croûtes à tarte dentelées non sucrées 3 x240,surgele,N/A,N/A,N/A,caisse (240un),39.99,0.167,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/pate-a-tarte-surgelee/fond-de-tarte-surgelee-3-novali-21518/
Novali,Croûtes à tarte dentelées sucrées 3 x240,surgele,N/A,N/A,N/A,caisse (240un),38.99,0.162,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/pate-a-tarte-surgelee/croutes-a-tarte-dentelees-sucrees-3-surgelees-novali-31183/
Novali,Croûtes à tarte non sucrées 2 x240,surgele,N/A,N/A,N/A,caisse (240un),36.49,0.152,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/pate-a-tarte-surgelee/fond-de-tarte-neutre-2-congele-novali-21575/
Novali,Croûtes à tarte profondes non sucrées 4 x120,surgele,N/A,N/A,N/A,caisse (120un),41.49,0.346,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/pate-a-tarte-surgelee/croutes-a-tarte-profondes-non-sucrees-4-surgelees-novali-31529/
Chapman,"Crème glacée arc-en-ciel 11,4 L",surgele,N/A,N/A,N/A,caisse (11.4L),23.49,0.206,https://www.mayrand.ca/fr/nos-produits/surgele/creme-glacee-et-sorbet/creme-glacee-arc-en-ciel-chapman-36122/
Chagnon,Crème glacée au caramel T-cup 100 ml x24,surgele,N/A,N/A,N/A,caisse (24X100ml),9.99,0.416,https://www.mayrand.ca/fr/nos-produits/surgele/creme-glacee-et-sorbet/creme-glacee-t-cup-au-caramel-chagnon-27658/
Natrel,Crème glacée au caramel salé sans lactose 473 ml,surgele,unité (473ml),4.49,0.949,caisse (8x473ml),33.99,0.898,https://www.mayrand.ca/fr/nos-produits/surgele/creme-glacee-et-sorbet/creme-glacee-caramel-sale-sans-lactose-natrel-37211/
Chagnon,Crème glacée au chocolat 100 ml x24,surgele,N/A,N/A,N/A,caisse (24X100ml),9.99,0.416,https://www.mayrand.ca/fr/nos-produits/surgele/creme-glacee-et-sorbet/creme-glacee-au-chocolate-t-cup-chagnon-27660/
Chapman,"Crème glacée au chocolat 11,4 L",surgele,N/A,N/A,N/A,caisse (11.4L),22.99,0.202,https://www.mayrand.ca/fr/nos-produits/surgele/creme-glacee-et-sorbet/creme-glacee-au-chocolat-chapman-36115/
Festin,"Crème glacée au chocolat 11,4 L",surgele,unité (11.4L),14.99,0.131,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/surgele/creme-glacee-et-sorbet/creme-glacee-au-chocolat-festin-31199/
Chapman,Crème glacée au chocolat 2 L,surgele,unité (2L),3.99,0.2,caisse (4x2L),14.49,0.181,https://www.mayrand.ca/fr/nos-produits/surgele/creme-glacee-et-sorbet/creme-glacee-au-chocolat-dans-un-carton-chapman-31219/
Festin,Crème glacée au chocolat 4 L,surgele,unité (4L),6.99,0.175,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/surgele/creme-glacee-et-sorbet/creme-glacee-au-chocolat-festin-31201/
Chapman,"Crème glacée au chocolat premium 11,4 L",surgele,N/A,N/A,N/A,caisse (11.4L),28.99,0.254,https://www.mayrand.ca/fr/nos-produits/surgele/creme-glacee-et-sorbet/creme-glacee-brownies-au-chocolat-premium-chapman-36152/
Natrel,Crème glacée au chocolat sans lactose 473 ml,surgele,unité (473ml),4.49,0.949,caisse (8x473ml),33.99,0.898,https://www.mayrand.ca/fr/nos-produits/surgele/creme-glacee-et-sorbet/creme-glacee-au-chocolat-sans-lactose-natrel-34627/
Chapman,"Crème glacée biscuits et crème premium 11,4 L",surgele,N/A,N/A,N/A,caisse (11.4L),28.99,0.254,https://www.mayrand.ca/fr/nos-produits/surgele/creme-glacee-et-sorbet/creme-glacee-biscuit-creme-premium-chapman-36188/
Natrel,Crème glacée biscuits et crème sans lactose 473 ml,surgele,unité (473ml),4.49,0.949,caisse (8x473ml),33.99,0.898,https://www.mayrand.ca/fr/nos-produits/surgele/creme-glacee-et-sorbet/creme-glacee-biscuits-et-creme-sans-lactose-natrel-34645/
Coaticook,Crème glacée cerise noire 2 L,surgele,unité (2L),4.99,0.25,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/surgele/creme-glacee-et-sorbet/creme-glacee-cerise-noire-coaticook-33616/
Chapman,"Crème glacée cerise noire premium 11,4 L",surgele,N/A,N/A,N/A,caisse (11.4L),28.99,0.254,https://www.mayrand.ca/fr/nos-produits/surgele/creme-glacee-et-sorbet/creme-glacee-cerise-noire-premium-chapman-36150/
